tick_at,open_px,close_px,high_px,low_px,average_px,px_change,px_change_rate,turnover_volume,turnover_value,avg_px
2018-08-21 12:00:00,1192.76,1189.57,1192.79,1187.78,0,-3.1000000000001364,-0.25992101754887237,0,0,0
2018-08-21 16:00:00,1189.59,1193.92,1194.74,1189.04,0,4.350000000000136,0.3656783543633529,0,0,0
2018-08-21 20:00:00,1193.94,1196.08,1197.01,1193.94,0,2.1599999999998545,0.18091664433126628,0,0,0
2018-08-22 00:00:00,1196.06,1195.55,1197.85,1194.72,0,-0.5299999999999727,-0.04431141729649963,0,0,0
2018-08-22 04:00:00,1195.55,1194.16,1196.01,1192.68,0,-1.3899999999998727,-0.11626448078289262,0,0,0
2018-08-22 08:00:00,1194.15,1199.42,1200.34,1193.26,0,5.259999999999991,0.4404769880083063,0,0,0
2018-08-22 12:00:00,1199.43,1195.97,1201.66,1194.66,0,-3.4500000000000455,-0.28763902552900944,0,0,0
2018-08-22 16:00:00,1195.99,1196.61,1198.87,1194.58,0,0.6399999999998727,0.05351304798614285,0,0,0
2018-08-22 20:00:00,1196.66,1195.17,1197.04,1195.01,0,-1.4399999999998272,-0.12033996038808195,0,0,0
2018-08-23 00:00:00,1195.15,1191.26,1195.58,1190.39,0,-3.910000000000082,-0.3271501125362987,0,0,0
2018-08-23 04:00:00,1191.28,1189.17,1192.99,1186.56,0,-2.089999999999918,-0.1754444873495222,0,0,0
2018-08-23 08:00:00,1189.19,1189.74,1191.21,1186.73,0,0.5699999999999363,0.047932591639541555,0,0,0
2018-08-23 12:00:00,1189.76,1189.12,1192.88,1188.59,0,-0.6200000000001182,-0.05211222620069243,0,0,0
2018-08-23 16:00:00,1189.06,1185.36,1189.3,1183.95,0,-3.759999999999991,-0.3162002152852522,0,0,0
2018-08-23 20:00:00,1185.35,1184.59,1186.08,1184.16,0,-0.7699999999999818,-0.06495916852264139,0,0,0
2018-08-24 00:00:00,1184.58,1186.95,1187.97,1183.22,0,2.3600000000001273,0.19922504832896845,0,0,0
2018-08-24 04:00:00,1186.89,1189.09,1190.23,1186.84,0,2.1399999999998727,0.18029403091957308,0,0,0
2018-08-24 08:00:00,1189.09,1192.06,1193.38,1189.03,0,2.9700000000000273,0.24977083315813162,0,0,0
2018-08-24 12:00:00,1192.09,1208.44,1208.49,1191.86,0,16.38000000000011,1.374091908125439,0,0,0
2018-08-24 16:00:00,1208.46,1205.49,1208.46,1204.74,0,-2.9500000000000455,-0.24411638145046882,0,0,0
2018-08-24 20:00:00,1205.79,1205.99,1206.45,1205.26,0,0.5,0.04147690980431194,0,0,0
2018-08-26 20:00:00,1205.99,1207.84,1208.02,1205.99,0,1.849999999999909,0.15340094030629683,0,0,0
2018-08-27 00:00:00,1207.9,1207.22,1207.9,1203.6,0,-0.6199999999998909,-0.05133130215921735,0,0,0
2018-08-27 04:00:00,1207.24,1204.58,1207.51,1204.28,0,-2.6400000000001,-0.2186842497639287,0,0,0
2018-08-27 08:00:00,1204.56,1206.12,1206.15,1203.23,0,1.5399999999999636,0.12784539009446974,0,0,0
2018-08-27 12:00:00,1206.13,1209.49,1212.41,1205.37,0,3.3700000000001182,0.27940835074454606,0,0,0
2018-08-27 16:00:00,1209.49,1210.45,1211.2,1208.29,0,0.9600000000000364,0.07937229741461578,0,0,0
2018-08-27 20:00:00,1210.47,1211.12,1211.68,1210.19,0,0.6699999999998454,0.055351315626407153,0,0,0
2018-08-28 00:00:00,1211.12,1209.24,1212.51,1208.15,0,-1.8799999999998818,-0.15522821850847826,0,0,0
2018-08-28 04:00:00,1209.16,1210.95,1212.45,1208.56,0,1.7100000000000364,0.14141113426615365,0,0,0
2018-08-28 08:00:00,1210.95,1212.74,1214.35,1210.74,0,1.7899999999999636,0.14781782897724627,0,0,0
2018-08-28 12:00:00,1212.76,1208.84,1214.2,1207.05,0,-3.900000000000091,-0.3215858304335712,0,0,0
2018-08-28 16:00:00,1208.81,1201.22,1209.01,1199.76,0,-7.619999999999891,-0.6303563747063211,0,0,0
2018-08-28 20:00:00,1201.23,1202.74,1202.76,1200.26,0,1.5199999999999818,0.12653801967999048,0,0,0
2018-08-29 00:00:00,1202.76,1204.33,1204.78,1201.74,0,1.5899999999999181,0.13219814756305753,0,0,0
2018-08-29 04:00:00,1204.34,1202.6,1205.89,1201.5,0,-1.7300000000000182,-0.14364833558908424,0,0,0
2018-08-29 08:00:00,1202.68,1202.34,1205.07,1201.87,0,-0.2599999999999909,-0.021619823715282798,0,0,0
2018-08-29 12:00:00,1202.43,1205.24,1206.77,1202.2,0,2.900000000000091,0.2411963338157336,0,0,0
2018-08-29 16:00:00,1205.24,1205.24,1205.24,1205.24,0,0.0,0.0,0,0,0
2018-08-29 20:00:00,1205.24,1205.24,1205.24,1205.24,0,0.0,0.0,0,0,0
2018-08-30 00:00:00,1205.24,1204.36,1205.24,1203.62,0,-0.8800000000001091,-0.07301450333544432,0,0,0
2018-08-30 04:00:00,1204.26,1203.36,1205.17,1200.56,0,-1.0,-0.08303165166561494,0,0,0
2018-08-30 08:00:00,1203.44,1204.53,1205.38,1201.44,0,1.1700000000000728,0.09722776226566221,0,0,0
2018-08-30 12:00:00,1204.53,1199.79,1206.88,1196.41,0,-4.740000000000009,-0.3935144828273276,0,0,0
2018-08-30 16:00:00,1199.79,1200.42,1201.01,1198.05,0,0.6300000000001091,0.05250918910810301,0,0,0
2018-08-30 20:00:00,1200.42,1200.34,1200.67,1199.59,0,-0.08000000000015461,-0.0066643341497271465,0,0,0
2018-08-31 00:00:00,1200.34,1202.78,1203.05,1198.74,0,2.4400000000000546,0.20327573854075137,0,0,0
2018-08-31 04:00:00,1202.76,1208.09,1208.35,1202.75,0,5.309999999999945,0.44147724438383956,0,0,0
2018-08-31 08:00:00,1207.95,1203.8,1208.85,1202.95,0,-4.289999999999964,-0.35510599375874013,0,0,0
2018-08-31 12:00:00,1203.8,1200.24,1204.86,1199.46,0,-3.5599999999999454,-0.29573018773882254,0,0,0
2018-08-31 16:00:00,1200.24,1199.33,1202.55,1198.44,0,-0.9100000000000819,-0.07581816969940026,0,0,0
2018-08-31 20:00:00,1199.4,1201.1,1201.11,1199.21,0,1.7699999999999818,0.14758240017342864,0,0,0
2018-09-02 20:00:00,1201.1,1199.28,1201.1,1199.26,0,-1.8199999999999363,-0.15152776621429825,0,0,0
2018-09-03 00:00:00,1199.3,1199.68,1200.51,1195.82,0,0.40000000000009095,0.03335334534054524,0,0,0
2018-09-03 04:00:00,1199.8,1202.34,1202.82,1199.03,0,2.6599999999998545,0.2217257935449332,0,0,0
2018-09-03 08:00:00,1202.43,1199.96,1203.89,1199.63,0,-2.3799999999998818,-0.19794733602806874,0,0,0
2018-09-03 12:00:00,1200.06,1200.94,1202.24,1198.83,0,0.9800000000000182,0.08166938897963417,0,0,0
2018-09-03 16:00:00,1200.97,1201.38,1201.59,1200.94,0,0.44000000000005457,0.036637966925912584,0,0,0
2018-09-03 20:00:00,1201.38,1200.88,1201.78,1200.39,0,-0.5,-0.041618805040869664,0,0,0
2018-09-04 00:00:00,1200.87,1199.78,1202.06,1199.19,0,-1.1000000000001364,-0.09159949370462797,0,0,0
2018-09-04 04:00:00,1199.76,1194.89,1201.28,1194.02,0,-4.889999999999873,-0.407574722032362,0,0,0
2018-09-04 08:00:00,1194.97,1194.22,1196.65,1191.79,0,-0.6700000000000728,-0.05607210705588571,0,0,0
2018-09-04 12:00:00,1194.21,1191.79,1195.6,1189.76,0,-2.4300000000000637,-0.20348009579475002,0,0,0
2018-09-04 16:00:00,1191.82,1193.25,1194.65,1191.23,0,1.4600000000000364,0.12250480369864125,0,0,0
2018-09-04 20:00:00,1193.26,1192.11,1193.38,1190.95,0,-1.1400000000001,-0.09553739786298764,0,0,0
2018-09-05 00:00:00,1192.11,1193.66,1194.57,1192.11,0,1.550000000000182,0.13002155841324894,0,0,0
2018-09-05 04:00:00,1193.74,1193.35,1195.98,1191.98,0,-0.3100000000001728,-0.025970544376134976,0,0,0
2018-09-05 08:00:00,1193.37,1193.66,1195.51,1192.77,0,0.3100000000001728,0.0259772908199751,0,0,0
2018-09-05 12:00:00,1193.69,1196.8,1198.41,1193.58,0,3.1399999999998727,0.2630564817452099,0,0,0
2018-09-05 16:00:00,1196.86,1197.1,1197.39,1195.18,0,0.2999999999999545,0.0250668449197823,0,0,0
2018-09-05 20:00:00,1197.09,1197.2,1197.84,1196.14,0,0.10000000000013642,0.008353521009116734,0,0,0
2018-09-06 00:00:00,1197.17,1198.28,1199.99,1197.12,0,1.0799999999999272,0.09021049114600127,0,0,0
2018-09-06 04:00:00,1198.26,1199.05,1199.67,1195.9,0,0.7699999999999818,0.06425877090496226,0,0,0
2018-09-06 08:00:00,1199.04,1204.89,1206.44,1199.04,0,5.8400000000001455,0.4870522496976895,0,0,0
2018-09-06 12:00:00,1204.88,1199.06,1207.02,1196.93,0,-5.830000000000155,-0.4838615973242499,0,0,0
2018-09-06 16:00:00,1199.03,1199.65,1201.22,1197.84,0,0.5900000000001455,0.04920521074843173,0,0,0
2018-09-06 20:00:00,1199.68,1201.21,1201.45,1199.68,0,1.5599999999999454,0.13003792772891637,0,0,0
2018-09-07 00:00:00,1201.2,1200.59,1203.59,1199.35,0,-0.6200000000001182,-0.05161462192290426,0,0,0
2018-09-07 04:00:00,1200.6,1200.74,1202.17,1199.37,0,0.15000000000009095,0.012493857186890691,0,0,0
2018-09-07 08:00:00,1200.74,1200.74,1200.74,1200.74,0,0.0,0.0,0,0,0
2018-09-07 12:00:00,1200.74,1197.13,1200.74,1196.27,0,-3.6099999999999,-0.30064793377416427,0,0,0
2018-09-07 16:00:00,1197.26,1196.24,1197.77,1193.9,0,-0.8900000000001,-0.0743444738666728,0,0,0
2018-09-07 20:00:00,1196.15,1195.86,1196.64,1195.63,0,-0.38000000000010914,-0.031766200762397945,0,0,0
2018-09-09 20:00:00,1195.86,1196.22,1196.7,1195.05,0,0.36000000000012733,0.030103858311184197,0,0,0
2018-09-10 00:00:00,1196.24,1194.47,1196.38,1194.19,0,-1.75,-0.1462941599371353,0,0,0
2018-09-10 04:00:00,1194.43,1195.4,1196.14,1191.77,0,0.9300000000000637,0.07785879930011332,0,0,0
2018-09-10 08:00:00,1195.41,1192.77,1196.02,1192.04,0,-2.630000000000109,-0.22001003848085235,0,0,0
2018-09-10 12:00:00,1192.85,1196.83,1198.53,1191.62,0,4.059999999999945,0.3403841478239682,0,0,0
2018-09-10 16:00:00,1196.86,1195.51,1197.18,1193.88,0,-1.3199999999999363,-0.1102913529908121,0,0,0
2018-09-10 20:00:00,1195.51,1195.12,1196.01,1195.01,0,-0.39000000000010004,-0.03262206087779274,0,0,0
2018-09-11 00:00:00,1195.13,1194.05,1196.28,1193.16,0,-1.0699999999999363,-0.08953075841755945,0,0,0
2018-09-11 04:00:00,1194.08,1196.04,1197.22,1193.44,0,1.990000000000009,0.16665968761777222,0,0,0
2018-09-11 08:00:00,1196.06,1194.31,1196.83,1193.12,0,-1.7300000000000182,-0.1446439918397393,0,0,0
2018-09-11 12:00:00,1194.29,1195.66,1196.05,1187.88,0,1.3500000000001364,0.11303597893345418,0,0,0
2018-09-11 16:00:00,1195.73,1196.2,1197.81,1195.12,0,0.5399999999999636,0.04516334074903933,0,0,0
2018-09-11 20:00:00,1196.26,1197.07,1199.42,1196.26,0,0.8699999999998909,0.07273031265673724,0,0,0
2018-09-12 00:00:00,1196.95,1194.18,1198.31,1193.62,0,-2.8899999999998727,-0.24142280735461358,0,0,0
2018-09-12 04:00:00,1194.17,1196.39,1196.62,1192.81,0,2.2100000000000364,0.18506422817331022,0,0,0
2018-09-12 08:00:00,1196.42,1197.21,1197.69,1194.38,0,0.8199999999999363,0.06853952306521588,0,0,0
2018-09-12 12:00:00,1197.21,1202.28,1202.72,1197.21,0,5.069999999999936,0.42348460169894475,0,0,0
2018-09-12 16:00:00,1202.38,1206.24,1208.55,1202.38,0,3.9600000000000364,0.3293741890408255,0,0,0
2018-09-12 20:00:00,1206.24,1206.28,1207.28,1205.97,0,0.03999999999996362,0.0033160896670615817,0,0,0
2018-09-13 00:00:00,1206.28,1205.72,1207.26,1204.12,0,-0.5599999999999454,-0.04642371588685425,0,0,0
2018-09-13 04:00:00,1205.64,1205.63,1206.75,1203.45,0,-0.08999999999991815,-0.00746441959990032,0,0,0
2018-09-13 08:00:00,1205.64,1206.03,1207.31,1204.21,0,0.3999999999998636,0.033177674742654345,0,0,0
2018-09-13 12:00:00,1206.04,1202.92,1212.7,1201.62,0,-3.1099999999999,-0.25787086556718325,0,0,0
2018-09-13 16:00:00,1202.93,1201.98,1203.91,1200.28,0,-0.9400000000000546,-0.07814318491670723,0,0,0
2018-09-13 20:00:00,1202.09,1202.18,1202.9,1201.26,0,0.20000000000004547,0.01663921196692503,0,0,0
2018-09-14 00:00:00,1202.22,1205.43,1205.86,1202.1,0,3.25,0.2703422116488379,0,0,0
2018-09-14 04:00:00,1205.41,1207.72,1208.62,1204.24,0,2.2899999999999636,0.18997370233028577,0,0,0
2018-09-14 08:00:00,1207.88,1204.66,1208.24,1204.42,0,-3.0599999999999454,-0.253369986420689,0,0,0
2018-09-14 12:00:00,1204.78,1197.12,1206.78,1195.94,0,-7.540000000000191,-0.6259027443428179,0,0,0
2018-09-14 16:00:00,1197.12,1194.04,1197.22,1193.11,0,-3.0799999999999272,-0.2572841486233567,0,0,0
2018-09-14 20:00:00,1194.11,1193.76,1194.53,1193.19,0,-0.2799999999999727,-0.023449800676691963,0,0,0
2018-09-16 20:00:00,1193.76,1193.48,1194.86,1193.15,0,-0.2799999999999727,-0.023455300898000662,0,0,0
2018-09-17 00:00:00,1193.49,1195.26,1195.94,1192.89,0,1.7799999999999727,0.1491436806649439,0,0,0
2018-09-17 04:00:00,1195.35,1196.88,1197.35,1194.12,0,1.6200000000001182,0.13553536469053748,0,0,0
2018-09-17 08:00:00,1196.86,1197.62,1198.7,1196.0,0,0.7399999999997817,0.06182741795332712,0,0,0
2018-09-17 12:00:00,1197.63,1203.01,1204.88,1197.53,0,5.3900000000001,0.45005928424709846,0,0,0
2018-09-17 16:00:00,1203.01,1200.47,1203.13,1199.95,0,-2.5399999999999636,-0.21113706452980138,0,0,0
2018-09-17 20:00:00,1200.45,1198.49,1201.95,1197.8,0,-1.9800000000000182,-0.16493540030155007,0,0,0
2018-09-18 00:00:00,1198.5,1199.01,1199.83,1197.13,0,0.5199999999999818,0.043387929811678175,0,0,0
2018-09-18 04:00:00,1198.99,1197.62,1200.83,1195.95,0,-1.3900000000001,-0.1159289747375001,0,0,0
2018-09-18 08:00:00,1197.64,1202.26,1203.12,1197.63,0,4.6400000000001,0.3874350795744978,0,0,0
2018-09-18 12:00:00,1202.32,1199.25,1203.56,1197.78,0,-3.009999999999991,-0.2503618185750163,0,0,0
2018-09-18 16:00:00,1199.32,1198.44,1199.73,1197.01,0,-0.8099999999999454,-0.06754221388367275,0,0,0
2018-09-18 20:00:00,1198.55,1199.59,1199.81,1197.78,0,1.1499999999998636,0.09595807883580851,0,0,0
2018-09-19 00:00:00,1199.57,1199.55,1199.97,1198.47,0,-0.03999999999996362,-0.0033344726114725547,0,0,0
2018-09-19 04:00:00,1199.55,1203.09,1204.68,1199.55,0,3.5399999999999636,0.29511066649993445,0,0,0
2018-09-19 08:00:00,1203.07,1202.97,1204.33,1202.32,0,-0.11999999999989086,-0.009974316135940858,0,0,0
2018-09-19 12:00:00,1202.98,1203.6,1206.28,1201.26,0,0.6299999999998818,0.052370383301319386,0,0,0
2018-09-19 16:00:00,1203.53,1203.53,1204.78,1202.56,0,-0.06999999999993634,-0.005815885676299131,0,0,0
2018-09-19 20:00:00,1203.57,1204.03,1204.24,1203.42,0,0.5,0.04154445672313944,0,0,0
2018-09-20 00:00:00,1204.03,1205.25,1206.62,1203.15,0,1.2200000000000273,0.10132637891082676,0,0,0
2018-09-20 04:00:00,1205.26,1202.32,1206.22,1202.31,0,-2.9300000000000637,-0.24310309064509966,0,0,0
2018-09-20 08:00:00,1202.34,1205.72,1205.74,1201.44,0,3.400000000000091,0.2827866125490794,0,0,0
2018-09-20 12:00:00,1205.82,1203.74,1208.43,1203.15,0,-1.9800000000000182,-0.16421723119795792,0,0,0
